id,2020,2021,2022,2023,2024
32228,C,C,C,N,C
32237,C,C,C,C,C
32262,C,N,C,C,C
32280,C,C,C,N,C
32343,C,C,C,C,C
32352,C,N,C,C,C
32370,C,C,C,C,C
32373,C,C,C,C,C
32393,C,C,C,N,C
32398,C,C,C,C,C
32426,C,C,C,C,C
32428,C,N,C,C,C
32440,C,C,C,C,C
32447,C,N,C,C,C
32468,C,C,C,N,C
33055,C,C,C,C,C
33069,C,C,C,C,C
33074,C,C,C,C,C
33152,C,C,C,C,C
33214,C,C,C,C,C
33239,C,C,C,C,C
33330,C,C,C,C,C
33337,C,C,C,C,C
33363,C,C,C,C,C
33381,C,C,C,C,C
33392,C,C,C,C,C
33433,C,C,C,C,N
33481,C,C,C,C,C
33499,C,C,C,N,C
33510,C,C,C,C,C
33514,C,C,C,C,C
33519,C,C,C,C,C
33549,C,C,C,C,-
34005,C,-,C,-,-
34036,N,C,N,N,N
34041,C,C,C,C,C
34060,C,C,C,C,C
34062,C,C,C,C,C
34130,C,C,C,C,C
34180,C,C,C,C,C
34188,C,C,C,N,C
34220,C,C,C,N,C
34266,C,C,C,C,C
34326,C,C,-,-,C
35007,C,C,C,C,C
35021,C,C,C,C,C
35038,C,C,C,C,C
35052,C,C,C,C,C
35086,C,C,C,C,C
35121,C,C,C,C,C
35125,C,C,C,C,C
35143,C,C,C,C,C
35219,C,C,C,C,C
35224,C,C,C,C,C
35275,C,C,C,C,C
35283,C,C,C,C,C
35296,C,C,C,C,C
35320,C,C,C,C,C
35328,C,C,C,C,C
19219,N,C,C,C,N
19235,C,C,C,C,C
19256,N,C,C,C,N
21075,C,-,-,C,-
21083,C,C,C,C,C
21114,C,C,C,C,C
21209,C,C,C,C,C
21212,C,C,C,C,C
21218,C,C,C,C,C
21257,C,C,C,C,C
21264,C,C,C,C,C
21283,C,C,C,C,C
21297,C,C,C,C,C
21301,C,C,C,C,C
21312,-,C,-,C,-
21418,C,C,C,-,C
21446,C,C,C,C,C
21451,C,C,C,C,C
21501,C,C,C,C,C
21508,C,C,C,C,C
21602,C,-,-,-,-
21646,-,C,C,C,C
21648,C,C,C,C,C
21664,C,C,C,C,C
21701,C,C,C,C,C
22031,C,C,C,C,C
22056,C,C,C,C,C
22061,C,C,C,C,C
22073,C,C,C,C,C
22098,C,C,C,C,C
22106,C,C,C,C,C
22116,C,C,C,C,C
22160,C,C,C,C,C
22222,C,C,C,C,C
22313,C,C,C,C,C
22352,C,C,C,C,C
22366,C,C,C,C,C
23067,C,C,C,C,C
23069,C,C,C,N,N
23086,C,C,N,C,C
23168,C,C,C,C,C
23200,C,C,C,C,C
23204,C,N,C,C,C
23209,C,C,C,C,C
24050,C,-,-,-,-
24134,C,C,C,C,C
24167,C,C,C,C,C
24176,N,N,C,C,C
24226,C,C,C,C,C
24406,C,N,C,C,C
24474,C,C,C,C,C
24483,C,-,C,-,-
24552,N,C,C,C,C
24565,C,C,C,C,C
25016,C,C,C,C,C
25048,C,C,C,C,C
25097,C,C,C,C,C
25109,C,C,C,C,C
25133,C,C,C,C,C
25141,C,C,C,C,C
25143,-,C,C,-,C
25184,C,C,C,C,C
25213,C,C,C,C,C
25246,C,C,C,C,C
25257,C,C,C,C,C
25264,C,C,C,C,C
25299,C,C,C,-,-
25309,C,C,C,C,C
25328,C,C,C,C,C
25333,C,C,C,C,C
25364,C,C,C,C,C
25374,C,C,C,C,C
25438,C,C,C,C,C
25457,C,C,C,C,C
25496,C,C,C,C,C
25508,C,C,C,C,C
25515,C,C,C,C,C
25534,C,C,C,C,C
25539,C,C,C,C,C
25612,C,C,C,C,C
26005,C,C,C,C,C
26060,C,C,C,C,-
26102,C,C,C,C,C
26106,C,C,C,C,C
26117,-,C,-,C,-
26122,C,-,C,C,-
26167,C,C,C,C,C
26197,C,C,C,C,C
26232,C,C,C,C,C
26248,-,-,C,-,C
26277,C,-,C,-,-
26338,C,C,C,C,C
27040,C,C,C,C,C
27094,C,C,C,C,-
27234,C,C,C,C,C
27279,C,C,C,C,C
27327,C,C,C,C,C
27336,C,C,C,C,C
27359,C,C,C,C,-
27422,C,C,C,C,C
27453,C,C,C,C,C
27458,C,C,C,C,C
27475,C,C,C,C,C
27500,C,C,C,C,-
27546,C,C,C,C,C
27603,-,C,C,C,C
27604,C,C,C,C,C
27678,-,-,-,-,-
27686,-,-,-,-,-
28033,C,C,C,C,C
28070,C,C,C,C,C
28098,C,C,C,C,C
01001,C,C,C,C,C
01013,C,-,-,C,-
01145,C,C,C,C,C
01184,C,C,C,C,N
01274,C,C,C,C,C
01282,C,C,C,C,C
01306,C,C,C,C,C
01363,C,C,C,C,C
01370,C,C,C,C,C
01389,C,C,C,C,C
01400,C,-,C,-,-
02009,C,C,C,C,C
02010,C,C,C,C,C
02018,C,C,C,C,C
02040,C,C,C,C,C
02073,-,-,-,C,C
02087,C,C,C,C,C
02134,C,C,C,C,C
02166,C,C,C,C,C
02169,C,C,C,C,C
02195,C,C,C,C,C
02206,-,C,C,-,-
02225,C,C,C,C,C
02250,C,C,C,C,C
02276,C,C,C,C,C
02292,C,C,C,C,C
02294,C,C,C,C,C
02356,C,C,C,C,C
02366,C,C,C,C,C
02375,C,C,C,C,C
02393,C,C,C,C,C
02431,C,C,-,C,-
02452,C,C,C,C,C
02453,C,C,C,C,C
02488,C,C,C,C,C
02498,C,C,C,C,C
02519,-,-,-,-,C
02548,C,C,C,C,C
02577,C,C,C,C,C
02600,C,C,C,C,C
02682,C,C,C,C,C
02691,C,C,C,C,C
02748,C,C,C,C,C
02759,C,C,C,C,C
02773,C,-,-,C,C
02824,-,-,-,C,C
03022,C,C,C,C,C
03037,C,C,C,C,C
03041,C,C,C,C,C
03049,C,C,C,N,C
03063,C,C,C,C,C
03107,C,C,C,C,C
03108,C,C,C,C,C
03130,-,C,C,N,C
03135,C,C,C,C,C
03147,C,C,C,C,C
03200,C,C,C,N,C
03205,C,C,C,C,C
03227,C,C,C,C,C
03230,C,C,C,C,C
03233,C,C,C,C,C
03243,C,C,C,C,C
28129,C,C,C,C,C
28134,C,C,C,C,C
28144,-,-,C,C,-
28260,C,-,C,-,-
28272,C,C,C,C,C
28370,-,-,-,C,C
28383,C,C,C,C,C
28403,C,C,C,C,C
28414,-,-,C,C,-
28417,C,C,C,C,C
28421,C,C,C,C,C
28424,C,C,C,C,C
29076,C,C,C,C,C
29113,C,C,C,C,C
29152,C,C,C,C,C
29162,C,C,C,C,C
29216,C,C,C,C,C
2A004,C,C,C,C,C
2A048,C,C,C,C,C
2A141,-,-,-,C,-
2A146,-,-,-,C,-
2A215,C,C,C,C,C
2A253,-,-,-,C,-
2A285,-,-,-,C,C
2B020,C,C,C,C,C
2B046,-,-,C,-,C
2B073,C,C,-,-,-
2B120,C,C,C,C,C
2B121,C,C,C,C,C
2B177,C,-,-,-,-
2B205,C,C,C,C,C
2B242,C,C,C,C,C
2B317,-,C,-,-,-
30039,C,C,C,C,C
30058,C,-,C,-,C
30073,C,C,C,C,C
30098,C,C,C,C,C
30167,C,C,C,C,C
30215,C,C,C,C,C
30223,C,C,C,C,C
30236,C,C,C,C,C
30271,C,C,C,C,C
30285,C,C,C,C,C
30291,C,C,C,C,C
31037,C,C,C,C,C
31111,C,C,C,C,C
31127,C,-,-,-,C
31128,C,C,C,C,C
31149,C,C,C,C,C
31175,C,C,C,C,C
31217,C,-,-,-,C
31250,C,C,C,C,C
16415,C,C,C,C,C
17006,N,N,C,C,N
17073,C,C,C,C,C
17092,N,N,C,C,C
17117,C,C,C,C,C
17168,C,C,C,C,C
17197,C,C,C,C,C
17206,C,C,C,C,C
17233,N,N,C,C,N
17257,C,C,C,C,C
17353,C,C,C,C,C
17380,C,C,C,C,C
17467,C,C,N,N,C
17468,C,N,C,C,N
17486,C,C,C,C,C
18002,C,C,C,C,C
18008,C,C,C,N,C
18029,C,C,C,C,C
18036,C,C,C,C,C
18116,C,C,C,C,C
18125,C,C,C,C,C
18138,C,C,C,C,C
18167,C,C,C,C,C
18195,C,C,C,C,C
18196,C,C,C,C,C
18201,C,C,C,C,C
18223,C,C,C,C,C
18233,C,C,C,C,C
18247,C,C,C,C,C
19011,C,C,C,C,C
19017,C,C,C,C,C
19055,N,C,C,C,N
19076,-,N,N,N,N
19088,C,-,-,C,C
19112,C,C,-,-,-
19117,C,C,C,N,C
19129,C,C,C,C,C
19130,C,-,C,-,C
19138,C,C,C,C,C
19140,-,C,C,N,N
19155,-,-,C,C,N
40118,C,C,C,C,C
40188,C,C,C,C,C
40218,C,C,C,C,C
41004,C,C,C,C,C
53096,C,C,C,C,C
53114,C,C,C,C,C
53212,C,C,C,C,C
53264,C,C,C,C,C
54014,C,C,C,C,C
54022,C,C,C,C,C
54084,C,C,C,C,C
70298,-,C,-,C,-
70301,-,C,C,C,-
70421,C,C,C,C,C
70530,C,C,C,C,-
70562,C,C,C,C,C
70581,C,C,C,C,C
71031,C,C,C,C,C
71051,C,C,C,C,C
71057,C,C,C,C,C
71111,C,C,C,C,C
71175,N,C,C,C,C
71326,N,C,C,C,C
71335,C,C,C,C,C
71339,C,C,C,C,C
72018,-,C,C,N,C
72026,C,C,C,C,C
72038,C,C,C,C,C
72040,C,C,C,C,C
72043,C,C,C,C,C
72059,C,C,C,C,C
72150,C,C,C,C,C
72169,C,C,C,C,C
72182,C,C,C,C,C
72237,C,C,C,C,C
72300,C,C,C,C,C
72308,C,C,C,C,C
72309,C,C,C,C,C
73001,-,-,C,-,C
73015,C,C,C,C,C
73019,C,-,C,-,C
73020,-,C,-,-,C
73064,C,C,C,C,C
73095,C,C,C,C,C
73097,C,C,C,C,C
73282,C,C,C,-,-
74099,C,C,C,C,C
74112,C,C,C,C,C
74155,C,C,C,-,C
74183,C,C,C,C,C
74200,C,C,C,C,C
74263,C,C,C,C,C
74273,C,C,C,C,C
74280,C,C,C,C,C
76071,C,C,C,C,C
76124,C,C,C,C,C
76172,C,C,C,C,C
76202,C,C,C,C,C
76204,C,C,C,C,C
76206,C,C,C,C,C
76210,C,C,C,C,C
76247,C,C,C,C,C
76309,C,C,C,C,C
76332,C,C,C,C,C
76375,C,C,C,C,C
76379,C,C,C,C,C
76404,C,C,C,C,C
76415,C,C,C,C,C
76431,C,C,C,C,C
76453,C,C,C,C,C
76549,C,C,C,C,C
76554,C,C,C,C,C
76634,C,C,C,C,C
76635,C,C,C,C,C
76653,C,C,C,C,C
76672,C,C,C,C,C
76692,C,C,C,C,C
76707,C,C,C,C,C
77006,C,C,C,C,C
77075,-,-,-,-,-
77095,C,C,C,C,C
77145,C,C,C,C,C
77151,C,C,C,C,C
77183,C,C,C,C,C
77209,C,C,C,C,C
77261,C,C,C,C,C
77316,C,C,C,C,C
77318,C,C,C,C,C
77320,C,C,C,C,C
77329,C,C,C,C,C
77331,C,C,C,C,C
77376,C,C,C,C,C
77390,C,C,C,C,C
77494,C,C,C,C,C
78049,C,C,C,C,C
78146,C,C,C,C,C
78220,C,C,C,C,C
78233,C,C,C,C,C
78262,C,C,C,C,C
78368,C,C,C,C,C
78417,-,-,-,-,-
78490,C,C,C,C,C
78562,C,C,C,C,C
78624,C,C,C,C,C
78674,C,C,C,C,C
79018,C,C,C,C,C
79189,C,C,C,C,C
79205,C,C,C,C,-
79210,C,C,C,C,C
79213,C,C,C,C,C
79241,C,C,C,C,C
79253,C,C,C,C,C
79298,C,C,C,C,C
79312,C,C,C,C,C
80013,C,C,C,C,C
89400,C,C,C,C,C
89466,C,C,C,C,C
89479,C,C,C,C,C
90011,C,C,C,C,C
90089,C,C,C,C,C
90093,C,C,C,C,C
91399,C,C,C,C,C
91434,C,C,C,C,C
91579,C,C,C,C,C
92060,-,-,C,C,C
94038,C,C,C,C,C
95166,C,C,C,C,C
95219,C,C,C,C,C
95270,C,C,C,C,C
95424,C,C,C,C,C
95483,-,-,C,C,C
95574,C,C,C,C,C
97204,C,C,C,C,C
97314,-,-,-,-,-
97411,C,C,C,C,C
97614,C,C,C,C,-
80046,C,C,C,C,C
80061,C,C,C,C,C
80096,C,C,C,C,C
80124,C,C,C,C,C
80264,C,C,C,C,C
80303,C,C,C,C,C
80350,C,C,C,C,C
80354,C,C,C,C,C
80388,C,C,C,C,C
80421,C,C,C,C,C
80425,C,-,C,-,C
80442,C,C,C,C,C
80491,C,-,C,-,C
80493,-,C,-,C,-
80533,-,-,-,-,-
80537,C,C,C,C,C
80546,C,-,C,-,C
80573,C,C,C,C,C
80607,C,C,C,C,C
80620,C,C,C,C,C
80632,C,C,C,C,C
80789,C,C,C,C,C
80821,C,C,C,C,C
81005,C,C,C,C,C
81023,-,C,-,C,-
81059,N,C,C,C,C
81080,N,C,C,C,C
81108,C,C,C,C,C
81134,N,N,N,N,C
80065,-,C,-,C,-
80123,C,C,C,C,C
80150,-,C,-,C,C
80171,C,C,C,C,C
80182,C,C,C,C,C
80242,C,C,C,C,C
80263,C,C,C,C,C
80284,C,C,C,C,C
80313,C,C,C,C,C
80318,C,C,C,C,C
80329,-,C,-,C,-
80430,C,C,C,C,C
80470,-,C,-,C,-
80524,C,C,C,C,C
80544,C,C,C,C,C
80578,C,C,C,C,C
80588,C,C,C,C,C
80590,C,C,C,C,C
80615,C,C,C,C,C
80622,C,C,C,C,C
80623,C,C,C,C,C
80624,C,C,C,C,C
80625,C,C,C,C,C
80633,C,C,C,C,C
80655,C,C,C,C,C
80661,C,C,C,C,C
80771,-,-,-,-,-
80797,C,C,C,C,C
80806,C,C,C,C,C
80811,-,-,-,-,C
80813,C,C,C,C,C
81118,N,C,C,C,C
81140,C,C,C,C,C
81190,N,C,C,C,C
81192,C,C,C,C,C
81220,C,C,C,C,C
81244,-,-,C,C,C
40016,C,C,C,C,C
40060,C,C,C,C,C
40091,C,C,C,C,C
40142,C,C,C,C,C
40173,C,C,C,C,C
40197,C,C,C,C,C
40200,C,C,C,C,C
40232,C,C,C,C,C
40256,C,C,C,C,C
40278,C,C,C,C,C
41025,C,C,C,C,C
97216,C,C,C,C,C
01044,C,C,C,C,C
01075,C,C,C,C,C
01077,C,C,C,C,C
01116,C,C,C,C,C
01134,C,C,C,C,C
01136,C,C,C,C,C
01197,C,C,C,C,C
01272,C,C,C,C,C
01352,C,C,C,C,C
01362,C,C,C,C,C
01381,C,C,C,C,C
01445,C,C,C,C,C
02046,C,C,C,C,C
02069,-,-,-,-,C
02104,C,C,C,C,C
02136,C,C,C,C,C
02139,C,C,C,C,C
02146,C,C,C,C,C
02152,C,C,C,C,C
02163,C,C,C,C,C
02203,C,C,C,C,C
02304,C,C,C,C,C
02351,C,C,C,C,C
02480,C,C,C,C,C
02561,-,C,-,C,-
02579,-,C,-,-,C
02581,C,-,-,C,C
02605,C,C,C,C,C
02614,C,C,C,C,C
02640,C,C,C,C,C
02725,C,C,C,C,C
02737,C,C,C,C,C
02774,C,C,C,C,C
03046,C,C,C,C,C
03047,C,C,C,C,C
03078,C,C,C,C,C
03086,C,C,C,C,C
03145,C,C,C,C,C
03156,C,C,C,C,C
03166,C,C,C,C,C
03189,C,C,C,C,C
03235,C,C,C,C,C
03276,C,C,C,C,C
03279,C,C,C,C,C
03297,C,C,C,C,C
03302,C,C,C,C,C
03309,C,C,C,C,C
16395,C,C,C,C,C
17020,N,N,C,C,N
17026,C,C,C,C,C
17046,C,C,C,C,C
17069,C,C,C,C,C
17118,C,C,C,C,C
17134,C,C,C,C,C
17185,C,C,C,C,C
17198,C,C,C,C,C
17239,C,C,C,C,C
17287,C,C,N,N,C
17331,C,C,C,C,C
17341,C,N,C,C,N
17359,C,C,C,C,C
17378,C,C,N,N,C
17421,C,C,C,C,C
17438,C,C,C,C,C
17439,C,C,C,C,C
17472,C,C,C,C,C
17485,C,C,C,N,C
18015,C,C,C,C,C
18022,C,C,C,C,C
18032,C,C,C,C,C
18220,C,C,C,C,C
19038,C,C,C,C,C
19061,C,C,C,C,C
19097,-,-,-,-,C
19105,C,C,C,C,C
19150,C,C,C,C,C
36001,C,C,C,C,C
36006,C,C,C,C,C
36115,C,C,C,C,C
36119,C,C,C,C,C
36122,C,C,C,C,C
36124,-,C,C,C,C
36140,C,C,C,C,C
36145,-,-,-,-,-
36196,C,C,C,C,C
36214,C,C,C,C,C
36239,C,C,C,C,C
36240,C,C,C,C,C
37002,C,C,C,C,C
37019,C,C,C,C,C
37040,C,C,C,C,C
37063,C,C,C,C,C
37073,C,C,C,C,C
37078,C,C,C,C,C
37081,C,C,C,C,C
37136,C,C,C,C,C
37165,C,C,C,C,C
37185,C,C,C,C,C
37201,C,N,C,C,C
37236,C,C,C,C,C
37247,C,C,C,C,C
37262,C,C,C,C,C
37267,C,C,C,C,C
37279,C,N,C,C,C
38042,C,C,C,C,C
38048,C,C,C,C,C
38052,C,C,C,C,C
38077,C,C,C,C,C
38089,C,C,C,C,C
38133,C,C,C,C,C
38210,C,C,C,C,C
38211,C,C,C,C,C
38226,C,C,C,C,C
38229,C,C,C,C,C
38240,C,C,C,C,C
38243,-,-,C,-,C
38271,C,C,C,C,C
38279,C,C,C,C,C
38294,C,C,C,C,C
38331,C,C,C,C,C
38408,C,C,C,C,C
38428,-,-,-,-,-
38490,C,C,C,C,C
38520,C,C,C,C,C
38564,C,C,C,C,C
39009,C,C,C,C,C
39068,C,C,C,C,C
39124,C,C,C,C,C
39145,C,C,C,C,C
39150,C,C,C,C,C
39304,C,C,C,C,C
39305,C,C,C,C,C
39321,C,C,C,C,C
39360,C,C,C,C,C
39366,C,C,C,C,C
39391,C,C,C,C,C
39397,C,C,C,C,C
39457,C,C,C,C,C
39475,C,C,C,C,C
39494,C,C,C,C,C
39517,C,C,C,C,C
39518,C,C,C,C,C
39581,C,-,C,C,C
39582,C,C,C,C,C
40121,C,C,C,C,C
40301,C,C,C,C,C
40313,C,C,C,C,C
41049,C,C,C,C,C
41052,C,C,C,C,C
41071,C,C,C,C,C
41072,C,C,C,C,C
41093,C,C,C,C,C
41098,C,C,C,C,-
41105,C,C,C,C,C
41122,C,C,C,C,C
41135,C,C,C,C,C
41189,C,C,C,C,-
41211,C,C,C,C,C
41222,C,C,C,C,C
41247,C,C,C,C,C
42058,C,-,-,-,-
42076,C,C,C,C,C
42175,C,C,C,C,C
42205,C,C,C,C,C
42235,C,C,C,C,C
42262,C,C,C,C,C
42271,C,C,C,C,C
42273,C,C,C,C,C
42318,C,C,C,C,C
42325,C,C,C,C,C
43035,C,C,C,C,-
43051,C,C,C,C,C
43066,C,C,-,-,-
43086,C,C,C,C,C
43096,C,C,C,C,C
43126,C,C,C,C,C
43128,C,C,C,-,-
43178,C,C,C,C,C
43180,-,C,-,C,-
43205,C,C,C,C,C
43264,C,C,C,C,C
44005,C,C,C,C,C
44048,C,C,C,C,C
44061,C,C,C,C,C
44066,C,C,C,C,C
44076,C,C,C,C,C
44104,C,C,C,C,C
44112,C,C,C,C,C
44121,C,C,C,C,C
44127,C,C,C,C,C
44142,C,C,C,C,C
44150,C,C,C,C,C
45011,C,C,C,C,C
45028,C,C,C,C,C
45034,C,C,C,C,C
45067,C,C,C,C,C
45073,C,C,C,C,C
45079,C,C,C,C,N
45124,-,C,-,C,-
45139,C,C,C,C,C
45150,C,C,C,C,C
45179,C,C,C,C,C
45187,C,C,C,C,C
45191,C,C,C,C,C
45193,C,C,C,C,C
45196,C,C,C,C,C
45207,C,C,C,C,C
45245,C,C,C,C,-
45250,C,C,C,C,C
45289,C,C,C,C,C
45334,C,C,C,C,C
46020,C,C,C,C,C
46043,C,-,C,-,C
46054,C,C,N,C,C
46058,C,C,C,C,C
46081,C,C,C,C,C
46153,C,C,C,C,C
46250,C,C,C,C,C
46289,N,N,C,C,C
46309,C,C,C,C,C
46332,N,C,C,N,N
47006,C,C,C,C,C
47010,C,C,C,C,C
47085,C,C,C,C,C
47104,C,N,C,C,C
47168,C,C,C,C,C
47189,N,C,C,C,C
47197,C,C,C,C,C
47203,C,C,C,C,C
47235,C,C,C,C,C
47283,C,C,C,C,C
47307,C,C,C,C,C
48050,C,C,C,C,C
48064,C,C,C,C,-
48071,-,C,C,C,-
48112,C,-,C,-,-
48193,C,C,C,N,C
49035,C,C,C,C,C
49188,C,C,C,C,C
49291,C,C,C,C,C
49345,C,C,C,C,C
50016,C,C,C,C,C
50162,C,C,C,C,C
50208,C,C,C,C,C
50236,C,C,C,C,C
50317,C,C,C,C,C
50321,C,C,C,C,C
50324,C,C,C,C,C
50359,C,C,C,C,C
50447,C,C,C,C,C
50468,C,C,C,C,C
50496,C,C,C,C,C
50498,C,C,C,C,C
50507,C,C,C,C,C
50609,C,C,C,C,C
51023,C,C,C,C,C
51052,C,C,C,C,C
51054,C,C,C,C,C
51060,-,C,C,-,-
51101,C,C,C,C,C
51118,C,C,C,C,C
51126,-,-,C,-,-
51226,C,C,C,C,C
51238,C,C,C,C,C
51298,-,-,C,C,C
51341,C,C,C,C,C
51358,C,C,C,C,C
51369,C,C,C,C,C
51388,C,C,C,C,C
51435,C,C,C,C,C
51446,C,C,C,C,C
51451,C,C,C,C,C
51468,C,C,C,C,C
51491,-,C,C,-,-
51529,C,C,C,C,C
51560,C,C,C,C,C
51603,C,C,C,C,C
52023,C,-,-,C,-
52029,C,-,C,-,-
52065,-,C,-,-,C
52067,-,C,C,-,-
52072,C,C,C,C,C
52087,C,C,C,C,C
52106,C,C,C,C,C
52126,C,C,C,C,C
52197,C,C,C,C,C
52246,C,C,C,C,C
52276,C,C,-,-,-
52311,-,C,C,-,-
52330,-,C,-,C,-
52374,-,-,C,C,-
52403,-,C,-,C,-
52415,-,C,-,C,-
52484,C,C,C,C,C
52497,C,C,C,C,C
52505,-,-,C,-,-
53027,C,C,C,C,C
53028,C,C,N,C,N
53041,C,C,C,C,C
53123,C,C,C,C,C
53161,C,C,C,C,C
53177,-,-,C,C,C
53191,C,C,C,C,C
53197,C,C,C,C,C
53202,C,C,C,C,C
53208,C,C,C,C,C
53228,C,C,C,C,C
54015,C,C,C,C,C
54018,C,C,C,C,C
54098,C,C,C,C,C
54145,C,C,C,C,C
54160,C,C,C,C,C
54199,C,C,-,C,-
54213,C,C,C,C,C
54236,C,C,C,C,C
54323,C,C,C,C,C
54389,C,C,C,C,C
54410,C,C,C,C,C
54413,C,C,C,C,C
54433,C,C,C,C,C
54460,C,C,C,C,C
54487,C,C,C,C,C
54553,C,C,C,C,C
54585,C,C,C,C,C
54591,C,C,C,C,C
60100,C,C,C,C,C
60128,C,C,C,C,C
60130,C,C,C,C,C
60193,C,C,C,C,C
60204,C,C,C,C,C
60214,C,C,C,C,C
60220,C,C,C,C,C
60232,C,C,C,C,C
60286,C,C,C,C,C
60292,C,C,C,C,C
60301,C,C,C,C,C
60311,C,C,C,C,C
60348,C,C,C,C,C
60350,C,C,C,C,C
60365,C,C,C,C,C
60386,C,C,C,C,C
60404,C,C,C,C,C
60410,C,C,C,C,C
60432,C,C,-,C,C
60444,C,C,C,C,C
60446,C,C,C,C,C
60447,C,C,C,C,C
60468,C,C,-,C,-
60488,C,C,C,C,C
60533,C,C,C,C,C
60610,C,C,C,C,C
60615,C,C,C,C,C
61024,C,C,C,C,C
61048,C,C,C,C,C
61061,C,C,C,C,C
61089,C,C,C,C,C
61099,C,C,C,C,C
61105,C,C,C,C,C
61108,C,C,C,C,C
61124,C,C,C,C,C
61141,C,C,C,C,C
61143,C,C,C,C,C
61194,C,C,C,C,C
61314,C,C,C,C,-
61331,-,-,-,-,-
61361,C,C,C,C,C
61381,C,C,C,C,C
61411,C,C,C,C,C
61426,C,C,C,C,C
62039,C,C,C,C,C
62105,C,C,C,C,C
62112,C,C,C,C,C
62153,C,C,C,C,C
62165,C,C,C,C,C
62171,C,C,C,C,C
62190,C,C,C,C,C
62232,C,C,C,C,C
62238,N,C,C,C,C
62246,C,C,C,C,C
62284,C,C,C,C,C
62336,C,C,C,C,C
62342,C,C,C,C,C
62410,C,C,C,C,C
62441,C,C,C,C,C
62452,C,C,C,C,C
62467,C,C,C,C,C
62503,C,C,C,C,C
62509,C,C,C,C,C
62519,C,C,C,C,C
62546,C,C,C,C,C
62563,C,C,C,C,C
62573,C,C,C,C,C
62589,C,C,C,C,C
62609,C,C,C,C,C
62613,C,C,C,C,C
62620,C,C,C,C,C
62629,C,C,C,C,C
62650,C,C,C,C,C
62657,C,C,C,C,C
62672,C,C,C,C,C
62695,C,C,C,C,C
62713,C,C,C,C,C
62717,C,C,C,C,C
62733,C,C,C,C,C
62787,C,C,C,C,C
62817,C,C,C,C,C
62829,C,C,C,C,C
63001,C,C,C,C,C
63009,C,C,C,C,C
63077,C,C,C,C,C
63092,C,C,C,C,C
63099,C,C,C,C,C
63102,C,C,C,C,C
63103,C,C,N,C,C
63105,C,C,C,C,C
63126,C,C,C,C,C
63158,C,C,C,C,C
63207,C,C,C,C,C
63247,C,C,C,C,C
63277,C,C,C,N,C
63313,C,C,-,-,-
63326,C,C,C,C,-
63432,C,C,C,C,C
63453,C,C,C,C,C
63462,C,C,C,C,C
64019,C,C,C,C,C
64067,C,C,C,C,C
64126,C,C,C,C,C
64152,C,C,C,C,C
64183,C,C,C,C,C
64201,C,C,C,C,C
64202,C,C,C,C,C
64255,C,C,C,C,C
64372,C,N,C,C,C
64500,C,C,C,C,C
64518,C,C,C,C,C
64555,C,C,C,C,C
65011,-,C,-,-,C
65026,C,C,C,C,C
65031,C,C,C,C,C
65033,-,-,C,C,-
65036,-,-,C,-,C
65045,C,C,C,C,C
65053,C,C,C,C,C
65070,C,C,C,C,C
65089,-,-,C,-,C
65095,C,C,C,C,C
65191,-,C,C,-,C
65195,C,C,C,C,-
65199,C,C,C,C,C
65240,C,-,-,C,-
65280,C,C,C,C,C
65306,C,C,C,C,C
65316,C,C,C,C,C
65334,-,C,C,-,C
65436,C,C,C,C,C
65453,C,C,C,C,C
65474,C,C,C,C,C
66007,C,-,C,-,C
66020,C,C,C,C,C
66044,C,C,C,N,C
66049,C,C,C,C,N
66079,C,C,C,C,C
66084,C,C,C,C,C
66111,C,-,C,-,C
66122,C,C,C,-,C
66151,-,C,C,C,-
66228,C,C,C,C,C
66231,C,C,C,-,C
67012,C,C,C,C,C
67030,C,C,C,C,C
67053,C,C,C,C,C
67054,C,C,C,C,C
67124,C,C,C,C,C
67148,C,C,C,C,C
67199,C,C,C,C,C
67209,C,C,C,C,C
67233,C,C,C,C,C
67234,C,C,C,C,C
67254,C,C,C,C,C
67309,C,C,C,C,C
67340,C,C,C,C,C
67345,C,C,C,C,C
67371,C,C,C,C,C
67398,C,C,C,C,C
67427,C,C,C,C,C
67442,C,C,C,C,C
67467,C,C,C,C,C
67477,C,C,C,C,C
67485,C,C,C,C,C
67559,C,C,C,C,C
68008,C,C,C,C,C
68016,C,C,C,C,C
68042,C,C,C,C,C
68081,C,C,C,C,C
68135,C,C,C,C,C
68151,C,C,C,C,C
68193,C,C,C,C,C
68221,C,C,C,C,C
68225,C,C,C,C,C
68230,C,C,C,C,C
68248,C,C,C,C,C
68274,-,C,-,-,C
68305,C,C,C,C,C
68312,-,-,-,C,C
68313,C,C,C,C,C
68345,C,C,C,C,C
68364,C,C,C,C,C
68370,C,-,C,-,C
69010,C,C,C,C,C
69034,C,C,C,C,C
69049,C,C,C,C,C
69062,C,C,C,C,C
69091,C,C,C,C,C
69109,C,C,C,C,C
69115,C,C,C,C,C
69167,C,C,C,C,C
69260,C,C,C,C,C
69298,C,C,C,C,C
70005,C,C,C,C,C
70041,C,C,C,C,C
70043,C,C,C,C,C
70070,-,C,-,C,C
70090,C,C,C,C,C
70109,C,C,C,C,C
70144,C,-,-,-,C
70211,C,C,C,C,C
70228,C,C,C,C,C
70258,C,C,C,C,C
70287,C,C,C,C,C
70313,C,C,C,C,C
70369,C,C,C,C,C
70400,C,-,C,-,C
70406,C,-,-,C,-
